,database_name,table_name,original_column_name,gold_column_description,llm_column_description,judgement
718,superhero,hero_power,hero_id,The ID of the superhero associated with the superpower.,Identifies the superhero associated with a specific power.,2
719,superhero,hero_power,power_id,The ID of the superpower. Maps to superpower(id).,Identifies the superpower associated with a superhero.,2
720,superhero,race,id,The unique identifier for each race.,A unique identifier for each race.,4
721,superhero,race,race,The name of the superhero's race.,"The ""race"" column identifies the race or species of a superhero, providing a categorical label that describes their origin or genetic makeup.",3
722,superhero,alignment,id,Unique identifier for the alignment.,Uniquely identifies each alignment type.,2
723,superhero,alignment,alignment,The alignment of the superhero (Good/Bad).,"The alignment column indicates the moral or ethical standing of a superhero, categorizing them as ""Good"", ""Bad"", ""Neutral"", or unspecified (""N/A"").",3
724,superhero,hero_attribute,hero_id,The ID of the superhero that has the attribute.,Identifies the superhero associated with a particular attribute and its value.,3
725,superhero,hero_attribute,attribute_id,The id of the attribute. Maps to attribute(id).,"The attribute_id column is a foreign key that establishes a relationship between a superhero and their attributes, such as strength or intelligence.",3
726,superhero,hero_attribute,attribute_value,The value representing the magnitude of a specific attribute for a superhero.,"The attribute_value column contains numerical values that represent a superhero's specific attribute, such as strength or intelligence.",3
727,codebase_community,postLinks,Id,This is the unique identifier for each post link.,A unique identifier for each record in the table.,2
728,codebase_community,postLinks,CreationDate,The creation date of the post link.,Records the date and time when a link between two posts was created.,4
729,codebase_community,postLinks,PostId,The ID of the post associated with the link.,Identifies the post that is linked to another post.,3
730,codebase_community,postLinks,RelatedPostId,The ID of the post that is related to the current post.,"Identifies a post that is related to another post, establishing a connection between two posts.",3
731,codebase_community,postLinks,LinkTypeId,The identifier for the type of link between posts.,"Describes the type of link between two posts, indicating the relationship or association between them.",3
732,codebase_community,postHistory,Id,The unique identifier for each post history entry.,A unique identifier for each record in the table.,3
733,codebase_community,postHistory,PostHistoryTypeId,The identifier for the type of post history event.,"Tracks the type of post history event, categorizing the change made to the post.",3
734,codebase_community,postHistory,PostId,The unique identifier of the post associated with the post history entry.,"A unique identifier for a post, indicating the post to which the history entry belongs.",3
735,codebase_community,postHistory,RevisionGUID,The revision globally unique identifier of the post.,A unique identifier for a specific revision of a post.,3
736,codebase_community,postHistory,CreationDate,The date and time when the post history record was created.,Records the date and time when a post's history entry was created.,4
737,codebase_community,postHistory,UserId,The ID of the user who made the post history entry.,The UserId column identifies the user who made changes to a post.,2
738,codebase_community,postHistory,Text,The content of the post at the time of the revision.,Stores the text of a post's revision.,2
739,codebase_community,postHistory,Comment,Additional comments or notes related to the post history.,Captures comments or remarks associated with a post's history.,3
740,codebase_community,postHistory,UserDisplayName,The display name of the user who made the post history entry.,Stores the display name of the user who made changes to a post.,2
741,codebase_community,badges,Id,This is the unique identifier for each badge.,Unique identifier for each badge.,4
742,codebase_community,badges,UserId,The unique identifier of the user who received the badge.,Identifies the user associated with a specific badge.,2
743,codebase_community,badges,Name,The name of the badge the user obtained.,The Name column identifies the type of badge earned by a user.,3
744,codebase_community,badges,Date,The date that the user obtained the badge.,"The ""Date"" column indicates when a user received a particular badge.",4
745,codebase_community,posts,Id,This is the unique identifier for each post.,A unique identifier for each post.,4
746,codebase_community,posts,PostTypeId,The identifier for the type of post.,"Identifies the type of post, such as a question or an answer.",3
747,codebase_community,posts,AcceptedAnswerId,The accepted answer id of the post.,The AcceptedAnswerId column indicates the ID of the accepted answer for a given post.,3
748,codebase_community,posts,CreaionDate,The creation date of the post.,The CreaionDate column records the date and time a post was created.,3
749,codebase_community,posts,Score,The score of the post.,The Score column indicates the score or rating of a post.,3
750,codebase_community,posts,ViewCount,The number of times the post has been viewed.,The number of times a post has been viewed.,4
751,codebase_community,posts,Body,The body of the post.,"Contains the body text of the post, which can include HTML formatting.",3
752,codebase_community,posts,OwnerUserId,The ID of the user who owns the post.,Identifies the user who owns the post.,2
753,codebase_community,posts,LasActivityDate,The last recorded activity date for the post.,The LasActivityDate column stores the date and time of the last activity associated with a post.,4
754,codebase_community,posts,Title,The title of the post.,Title of the post.,4
755,codebase_community,posts,Tags,The tags associated with the post.,Tags are used to categorize and describe the content of a post.,3
756,codebase_community,posts,AnswerCount,The total number of answers for the post.,The number of answers associated with a post.,4
757,codebase_community,posts,CommentCount,The total number of comments associated with the post.,The number of comments associated with a post.,3
758,codebase_community,posts,FavoriteCount,The total number of times the post has been marked as a favorite by users.,The number of times a post has been favorited by users.,4
759,codebase_community,posts,LastEditorUserId,The ID of the last user who edited the post.,The LastEditorUserId column identifies the user who last edited a post.,4
760,codebase_community,posts,LastEditDate,The date and time when the post was last edited.,Tracks the date when the last edit was made to a post.,2
761,codebase_community,posts,CommunityOwnedDate,The date when the post was marked as community-owned.,The CommunityOwnedDate column indicates the date when a post became community-owned.,3
762,codebase_community,posts,ParentId,"The ID of the parent post, indicating a hierarchical relationship between posts.","The ParentId column is a foreign key that references the primary key of the posts table, indicating a parent-child relationship between posts.",4
763,codebase_community,posts,ClosedDate,The date when the post was closed.,The ClosedDate column indicates when a post was closed.,4
764,codebase_community,posts,OwnerDisplayName,The display name of the post owner.,The OwnerDisplayName column stores the display name of the user who owns the post.,3
765,codebase_community,posts,LastEditorDisplayName,The display name of the last editor of the post.,Stores the display name of the last user who edited a post.,3
766,codebase_community,users,Id,This is the unique identifier for each user.,Unique identifier for each user.,4
767,codebase_community,users,Reputation,The user's reputation score.,"The 'Reputation' column represents a user's reputation score, which is likely influenced by their activity and contributions on the platform.",3
768,codebase_community,users,CreationDate,The date and time when the user account was created.,Records the date and time when a user account was created.,3
769,codebase_community,users,DisplayName,The display name chosen by the user.,The DisplayName column contains the username chosen by the user to be displayed publicly on the site.,3
770,codebase_community,users,LastAccessDate,The last access date of the user.,The LastAccessDate column stores the date and time when a user last accessed their account.,4
771,codebase_community,users,WebsiteUrl,The website URL of the user.,The WebsiteUrl column stores the URL of a user's personal website or blog.,3
772,codebase_community,users,Location,The user's location.,The Location column stores the geographic location of a user.,3
773,codebase_community,users,AboutMe,Self-introduction of the user.,A free-text field for users to provide a description of themselves.,4
774,codebase_community,users,Views,The number of times the user's profile has been viewed.,Number of times a user's profile has been viewed.,4
775,codebase_community,users,UpVotes,The number of upvotes received by the user.,Number of upvotes received by the user.,4
776,codebase_community,users,DownVotes,The number of downvotes received by the user.,The number of downvotes received by a user.,4
777,codebase_community,users,AccountId,The unique identifier for the user's account.,The 'AccountId' column is a unique identifier for each user's account.,3
778,codebase_community,users,Age,The age of the user.,The Age column stores the age of a user.,3
779,codebase_community,users,ProfileImageUrl,URL of the user's profile image.,Stores the URL to a user's profile image.,4
780,codebase_community,tags,Id,Unique identifier for each tag.,Unique identifier for each tag.,4
781,codebase_community,tags,TagName,The name of the tag.,Stores the name of a tag.,3
782,codebase_community,tags,Count,The number of posts that contain this tag.,The number of times a tag has been used across all posts.,1
783,codebase_community,tags,ExcerptPostId,The ID of the post containing the excerpt for the tag.,The ExcerptPostId column contains the ID of a post that best represents or exemplifies the tag.,3
784,codebase_community,tags,WikiPostId,The ID of the wiki post associated with the tag.,The WikiPostId column contains the ID of the post that serves as the wiki post for the tag.,4
785,codebase_community,votes,Id,The unique identifier for each vote.,Unique identifier for each vote.,4
786,codebase_community,votes,PostId,The identifier of the post that received the vote.,Identifies the post associated with a vote.,3
787,codebase_community,votes,VoteTypeId,The identifier for the type of vote.,"Describes the type of vote cast by a user, such as an upvote or downvote.",2
788,codebase_community,votes,CreationDate,The date when the vote was created.,Records the date when a vote was created.,3
789,codebase_community,votes,UserId,The ID of the user who cast the vote.,Identifies the user who cast the vote.,3
790,codebase_community,votes,BountyAmount,The amount of bounty associated with a vote.,The BountyAmount column indicates the amount of bounty awarded for a post.,2
791,codebase_community,comments,Id,This is the unique identifier for each comment.,A unique identifier for each comment.,4
792,codebase_community,comments,PostId,The unique identifier of the post associated with the comment.,Identifies the post associated with the comment.,2
793,codebase_community,comments,Score,The rating score of the comment.,"The Score column indicates the rating or popularity of a comment, with higher scores representing more favorable reception.",3
794,codebase_community,comments,Text,The detailed content of the comment.,Contains the body of the comment.,0
795,codebase_community,comments,CreationDate,The date and time when the comment was created.,Records the date and time when a comment was created.,4
796,codebase_community,comments,UserId,The ID of the user who posted the comment.,Identifies the user who authored the comment.,2
797,codebase_community,comments,UserDisplayName,The display name of the user who made the comment.,The UserDisplayName column displays the display name of the user who authored the comment.,3
